protein_num,time0,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20
10,0.11811382,0.118133865,0.11825437,0.11857072,0.118873835,0.119233385,0.119573355,0.119832285,0.120116666,0.12034925,0.12055241,0.120746136,0.12091825,0.12107485,0.121197686,0.12131173,0.12141324,0.12150776,0.12159992,0.121654,0.12172746
11,0.11466545,0.11465608,0.114541814,0.1144865,0.1144094,0.11437037,0.11435806,0.114289254,0.114283,0.11427732,0.1142613,0.114246644,0.11421777,0.11421421,0.11416797,0.11420669,0.114190646,0.11415452,0.114173435,0.114161186,0.11416866
12,0.102747366,0.10264872,0.102391504,0.10202761,0.10161405,0.10122023,0.10087661,0.100566216,0.10027379,0.10004575,0.09980867,0.09962145,0.09943166,0.09928472,0.09913945,0.09900436,0.098888494,0.09878539,0.09873676,0.09864503,0.09858411
13,0.085575566,0.08545352,0.08505867,0.08451507,0.083883606,0.083267674,0.08271976,0.082197756,0.08172179,0.08133279,0.08096652,0.08064856,0.08035184,0.080093294,0.07986881,0.07967907,0.07949311,0.079324,0.07918553,0.079082645,0.07895835
14,0.06664843,0.06653575,0.066098,0.06545,0.06476442,0.064058945,0.06341013,0.062814094,0.06228366,0.061799113,0.061385345,0.061007626,0.060672544,0.06038339,0.060125418,0.059870135,0.05966414,0.059496682,0.05932509,0.059182413,0.05904296
15,0.048797324,0.048700243,0.04830059,0.047689676,0.04700977,0.04633057,0.04569901,0.045125008,0.04461399,0.04414462,0.043728992,0.04336405,0.04303732,0.04274747,0.042499,0.04227868,0.04206093,0.041886274,0.041729413,0.041577607,0.041465383
16,0.03373262,0.033653453,0.03332045,0.032813605,0.0322277,0.03165532,0.031110331,0.030614926,0.030174918,0.029778056,0.029419202,0.029108705,0.028829284,0.028581992,0.02836595,0.028162664,0.02798922,0.02783633,0.027694738,0.027577875,0.027464058
17,0.022098515,0.022041123,0.021794744,0.021403037,0.020957213,0.02050754,0.020085823,0.019699728,0.01935369,0.019044854,0.018770747,0.018523209,0.018306796,0.018111097,0.017938789,0.017786155,0.017648544,0.01752974,0.017420098,0.017327473,0.017243491
18,0.01376921,0.013727532,0.013555527,0.013282933,0.01296283,0.012642136,0.01233865,0.012063057,0.011813337,0.011592492,0.011392999,0.011216344,0.011060622,0.010919158,0.010797285,0.010687008,0.010589249,0.010503007,0.010425157,0.010356907,0.010296132
19,0.008177063,0.008152158,0.00804397,0.007860566,0.007652086,0.007437309,0.007233355,0.007050412,0.006884197,0.006734133,0.006601506,0.006482253,0.006379078,0.006284651,0.006202972,0.006129448,0.006064394,0.006006258,0.005954518,0.005907923,0.0058664
20,0.004642372,0.004627806,0.004561272,0.004449223,0.004318883,0.004184618,0.004057869,0.003942358,0.003838418,0.003744823,0.00366143,0.003587807,0.003521678,0.003463241,0.00341146,0.003364946,0.003323627,0.003287382,0.003254793,0.003225901,0.003200681
21,0.002524375,0.002516393,0.00247838,0.002413726,0.002336564,0.002258043,0.002182906,0.002114486,0.002053,0.001997691,0.001948221,0.001904537,0.001865504,0.001830872,0.00180037,0.001772962,0.001748433,0.001726689,0.00170761,0.001690288,0.001675204
22,0.00131713,0.001313106,0.001292156,0.001256912,0.001213982,0.001169969,0.001127995,0.001089876,0.001055248,0.001024234,9.97E-04,9.72E-04,9.50E-04,9.31E-04,9.13E-04,8.98E-04,8.84E-04,8.72E-04,8.61E-04,8.52E-04,8.43E-04
23,6.60E-04,6.59E-04,6.48E-04,6.29E-04,6.07E-04,5.83E-04,5.61E-04,5.41E-04,5.22E-04,5.06E-04,4.91E-04,4.78E-04,4.66E-04,4.56E-04,4.46E-04,4.38E-04,4.31E-04,4.25E-04,4.19E-04,4.14E-04,4.09E-04
24,3.19E-04,3.18E-04,3.13E-04,3.03E-04,2.92E-04,2.80E-04,2.69E-04,2.58E-04,2.49E-04,2.41E-04,2.33E-04,2.26E-04,2.21E-04,2.15E-04,2.11E-04,2.06E-04,2.03E-04,1.99E-04,1.96E-04,1.94E-04,1.92E-04
25,1.48E-04,1.48E-04,1.45E-04,1.41E-04,1.35E-04,1.30E-04,1.24E-04,1.19E-04,1.15E-04,1.11E-04,1.07E-04,1.04E-04,1.01E-04,9.82E-05,9.59E-05,9.39E-05,9.21E-05,9.05E-05,8.91E-05,8.78E-05,8.67E-05
26,6.66E-05,6.64E-05,6.53E-05,6.33E-05,6.07E-05,5.81E-05,5.55E-05,5.31E-05,5.10E-05,4.91E-05,4.74E-05,4.59E-05,4.45E-05,4.33E-05,4.23E-05,4.13E-05,4.05E-05,3.97E-05,3.91E-05,3.85E-05,3.79E-05
27,2.89E-05,2.88E-05,2.83E-05,2.74E-05,2.63E-05,2.51E-05,2.40E-05,2.29E-05,2.20E-05,2.11E-05,2.03E-05,1.97E-05,1.90E-05,1.85E-05,1.80E-05,1.76E-05,1.72E-05,1.69E-05,1.66E-05,1.63E-05,1.61E-05
28,1.21E-05,1.21E-05,1.19E-05,1.15E-05,1.10E-05,1.05E-05,1.00E-05,9.56E-06,9.15E-06,8.78E-06,8.45E-06,8.15E-06,7.89E-06,7.66E-06,7.45E-06,7.27E-06,7.11E-06,6.96E-06,6.83E-06,6.72E-06,6.61E-06
29,4.91E-06,4.90E-06,4.82E-06,4.67E-06,4.47E-06,4.26E-06,4.05E-06,3.86E-06,3.69E-06,3.54E-06,3.40E-06,3.28E-06,3.17E-06,3.07E-06,2.99E-06,2.91E-06,2.84E-06,2.78E-06,2.73E-06,2.68E-06,2.64E-06
30,1.93E-06,1.93E-06,1.90E-06,1.84E-06,1.76E-06,1.67E-06,1.59E-06,1.51E-06,1.45E-06,1.38E-06,1.33E-06,1.28E-06,1.24E-06,1.20E-06,1.16E-06,1.13E-06,1.10E-06,1.08E-06,1.06E-06,1.04E-06,1.02E-06
31,7.36E-07,7.34E-07,7.23E-07,7.00E-07,6.69E-07,6.37E-07,6.05E-07,5.76E-07,5.49E-07,5.25E-07,5.04E-07,4.84E-07,4.67E-07,4.52E-07,4.39E-07,4.27E-07,4.17E-07,4.07E-07,3.99E-07,3.91E-07,3.84E-07
32,2.72E-07,2.72E-07,2.67E-07,2.59E-07,2.48E-07,2.36E-07,2.24E-07,2.13E-07,2.02E-07,1.93E-07,1.85E-07,1.78E-07,1.72E-07,1.66E-07,1.61E-07,1.57E-07,1.53E-07,1.49E-07,1.46E-07,1.43E-07,1.41E-07
33,9.78E-08,9.75E-08,9.61E-08,9.31E-08,8.90E-08,8.46E-08,8.02E-08,7.62E-08,7.26E-08,6.93E-08,6.63E-08,6.37E-08,6.14E-08,5.94E-08,5.75E-08,5.59E-08,5.44E-08,5.31E-08,5.20E-08,5.09E-08,5.00E-08
34,3.41E-08,3.40E-08,3.36E-08,3.25E-08,3.11E-08,2.95E-08,2.80E-08,2.66E-08,2.53E-08,2.41E-08,2.31E-08,2.22E-08,2.13E-08,2.06E-08,2.00E-08,1.94E-08,1.89E-08,1.84E-08,1.80E-08,1.76E-08,1.73E-08
35,1.16E-08,1.16E-08,1.14E-08,1.10E-08,1.06E-08,1.00E-08,9.51E-09,9.02E-09,8.57E-09,8.17E-09,7.82E-09,7.50E-09,7.22E-09,6.97E-09,6.75E-09,6.55E-09,6.37E-09,6.21E-09,6.07E-09,5.95E-09,5.84E-09
36,3.82E-09,3.82E-09,3.77E-09,3.65E-09,3.49E-09,3.31E-09,3.14E-09,2.98E-09,2.83E-09,2.70E-09,2.58E-09,2.47E-09,2.38E-09,2.29E-09,2.22E-09,2.15E-09,2.10E-09,2.04E-09,2.00E-09,1.95E-09,1.92E-09
37,1.23E-09,1.23E-09,1.21E-09,1.18E-09,1.12E-09,1.07E-09,1.01E-09,9.58E-10,9.10E-10,8.67E-10,8.28E-10,7.94E-10,7.63E-10,7.36E-10,7.12E-10,6.90E-10,6.71E-10,6.54E-10,6.39E-10,6.26E-10,6.14E-10
38,3.85E-10,3.85E-10,3.80E-10,3.69E-10,3.53E-10,3.35E-10,3.17E-10,3.00E-10,2.85E-10,2.71E-10,2.59E-10,2.48E-10,2.39E-10,2.30E-10,2.23E-10,2.16E-10,2.10E-10,2.04E-10,2.00E-10,1.95E-10,1.92E-10
39,1.18E-10,1.18E-10,1.16E-10,1.13E-10,1.08E-10,1.02E-10,9.69E-11,9.18E-11,8.71E-11,8.29E-11,7.92E-11,7.58E-11,7.29E-11,7.02E-11,6.79E-11,6.58E-11,6.39E-11,6.23E-11,6.08E-11,5.95E-11,5.83E-11
40,3.51E-11,3.50E-11,3.46E-11,3.36E-11,3.22E-11,3.05E-11,2.89E-11,2.74E-11,2.60E-11,2.47E-11,2.36E-11,2.26E-11,2.17E-11,2.09E-11,2.02E-11,1.96E-11,1.90E-11,1.85E-11,1.81E-11,1.77E-11,1.73E-11
41,1.02E-11,1.02E-11,1.01E-11,9.79E-12,9.37E-12,8.89E-12,8.42E-12,7.97E-12,7.56E-12,7.19E-12,6.86E-12,6.57E-12,6.31E-12,6.08E-12,5.87E-12,5.69E-12,5.53E-12,5.38E-12,5.25E-12,5.14E-12,5.03E-12
42,2.90E-12,2.90E-12,2.86E-12,2.78E-12,2.66E-12,2.53E-12,2.39E-12,2.27E-12,2.15E-12,2.04E-12,1.95E-12,1.87E-12,1.79E-12,1.73E-12,1.67E-12,1.61E-12,1.57E-12,1.53E-12,1.49E-12,1.46E-12,1.43E-12
43,8.06E-13,8.04E-13,8.10E-13,7.73E-13,7.41E-13,7.03E-13,6.65E-13,6.29E-13,5.97E-13,5.67E-13,5.41E-13,5.18E-13,4.97E-13,4.79E-13,4.62E-13,4.48E-13,4.35E-13,4.23E-13,4.13E-13,4.04E-13,3.96E-13
44,2.19E-13,2.18E-13,1.84E-13,2.10E-13,2.01E-13,1.91E-13,1.81E-13,1.71E-13,1.62E-13,1.54E-13,1.47E-13,1.41E-13,1.35E-13,1.30E-13,1.25E-13,1.22E-13,1.18E-13,1.15E-13,1.12E-13,1.10E-13,1.07E-13
45,5.80E-14,5.80E-14,6.01E-14,5.55E-14,5.35E-14,5.07E-14,4.80E-14,4.54E-14,4.31E-14,4.09E-14,3.90E-14,3.73E-14,3.58E-14,3.45E-14,3.33E-14,3.22E-14,3.13E-14,3.05E-14,2.97E-14,2.90E-14,2.85E-14
46,1.51E-14,1.51E-14,1.13E-14,1.44E-14,1.39E-14,1.32E-14,1.25E-14,1.18E-14,1.12E-14,1.06E-14,1.01E-14,9.70E-15,9.31E-15,8.96E-15,8.65E-15,8.37E-15,8.13E-15,7.91E-15,7.71E-15,7.54E-15,7.38E-15
47,3.83E-15,3.83E-15,4.32E-15,3.68E-15,3.54E-15,3.36E-15,3.18E-15,3.01E-15,2.85E-15,2.71E-15,2.58E-15,2.47E-15,2.37E-15,2.28E-15,2.20E-15,2.13E-15,2.07E-15,2.01E-15,1.96E-15,1.92E-15,1.88E-15
48,9.55E-16,9.53E-16,3.27E-15,9.10E-16,8.71E-16,8.38E-16,7.88E-16,7.49E-16,7.10E-16,6.75E-16,6.43E-16,6.15E-16,5.90E-16,5.68E-16,5.48E-16,5.30E-16,5.14E-16,5.00E-16,4.88E-16,4.77E-16,4.67E-16
49,2.33E-16,2.33E-16,1.07E-15,2.31E-16,2.16E-16,2.05E-16,1.93E-16,1.83E-16,1.73E-16,1.65E-16,1.57E-16,1.50E-16,1.44E-16,1.38E-16,1.34E-16,1.29E-16,1.26E-16,1.22E-16,1.19E-16,1.16E-16,1.14E-16
50,3.90E-17,3.89E-17,-4.25E-16,3.89E-17,3.63E-17,3.37E-17,3.19E-17,2.99E-17,2.81E-17,2.66E-17,2.52E-17,2.40E-17,2.29E-17,2.19E-17,2.11E-17,2.03E-17,1.97E-17,1.91E-17,1.85E-17,1.81E-17,1.76E-17
